From,To,Profile,Category,TollCost
8003,1176,T1,1,64.26
8003,1177,T1,1,64.26
8003,1203,T1,1,112.95
8003,1246,T1,1,116.64
8003,1250,T1,1,92.64
8003,1342,T1,1,87.85
8003,1352,T1,1,71.62
8003,1372,T1,1,151.44
8003,1407,T1,1,139.99
8003,1410,T1,1,32.33
8003,1411,T1,1,71.62
8003,1414,T1,1,64.26
8003,1423,T1,1,56.44
8003,1425,T1,1,64.26
8003,1429,T1,1,70.14
8003,1431,T1,1,87.18
8003,1433,T1,1,49.12
8003,1434,T1,1,70.14
8003,1440,T1,1,32.33
8003,1442,T1,1,71.62
8003,1443,T1,1,57.98
8003,1448,T1,1,32.33
8003,1449,T1,1,32.33
8003,1454,T1,1,32.33
8003,1463,T1,1,74.05
8003,1467,T1,1,32.33
8003,1473,T1,1,0
8003,1482,T1,1,38.36
8003,1484,T1,1,116.64
8003,1499,T1,1,0
8003,1503,T1,1,0
8003,1506,T1,1,112.95
8003,1507,T1,1,36.37
8003,1516,T1,1,109.64
8003,1527,T1,1,43.2
8003,1531,T1,1,0
8003,1545,T1,1,64.26
8003,1559,T1,1,0
8003,1561,T1,1,0
8003,1564,T1,1,64.66
8003,1566,T1,1,71.62
8003,1567,T1,1,32.33
8003,1571,T1,1,64.66
8003,1572,T1,1,0
8003,1574,T1,1,64.66
8003,1576,T1,1,0
8003,1579,T1,1,64.66
8003,1580,T1,1,64.66
8003,1581,T1,1,32.33
8003,1590,T1,1,0
8003,1592,T1,1,0
8003,48FORTY,T1,1,71.62
8003,8001,T1,1,0
8003,8002,T1,1,0
8003,8003,T1,1,0
8003,8004,T1,1,0
8003,8006,T1,1,0
8003,8007,T1,1,0
8003,8008,T1,1,0
8003,8009,T1,1,0
8003,8011,T1,1,64.66
8003,8012,T1,1,0
8003,8013,T1,1,0
8003,8014,T1,1,0
8003,8015,T1,1,0
8003,8017,T1,1,0
8003,8018,T1,1,0
8003,8019,T1,1,0
8003,8020,T1,1,0
8003,8021,T1,1,0
8003,8023,T1,1,0
8003,8024,T1,1,0
8003,8025,T1,1,0
8003,8026,T1,1,0
8003,90005,T1,1,163.99
8003,90006,T1,1,163.99
8003,AMAZON,T1,1,87.18
8003,AVA,T1,1,0
8003,BAKKAFROST,T1,1,32.33
8003,CancelDuetoHours,T1,1,139.99
8003,CarrierCancel,T1,1,139.99
8003,CarrierLateCancel,T1,1,139.99
8003,CHEP,T1,1,71.62
8003,CiboVita,T1,1,32.33
8003,Congressional,T1,1,163.99
8003,DOT,T1,1,130.99
8003,FLEX1,T1,1,139.99
8003,FLEX2,T1,1,139.99
8003,FLEX3,T1,1,139.99
8003,LASSONDE,T1,1,95.99
8003,ONEBANANA,T1,1,112.95
8003,PREMIO,T1,1,32.33
8003,PREMIUMWATER,T1,1,71.62
8003,Purina Allentown,T1,1,71.62
8003,Purina Mechanicsburg,T1,1,71.62
8003,Standby(Overspill),T1,1,139.99
8003,TONU,T1,1,139.99
8003,TONULate,T1,1,139.99
8003,US0007,T1,1,139.99
8004,1023,T1,1,139.99
8004,1035,T1,1,112.95
8004,1081,T1,1,71.62
8004,1091,T1,1,83.73
8004,1094,T1,1,87.18
8004,1096,T1,1,71.62
8004,1119,T1,1,49.12
8004,1129,T1,1,140.99
8004,1134,T1,1,64.26
8004,1138,T1,1,71.62
8004,1162,T1,1,87.18
8004,1166,T1,1,136.24
8004,1176,T1,1,64.26
8004,1177,T1,1,64.26
8004,1203,T1,1,112.95
8004,1246,T1,1,116.64
8004,1250,T1,1,92.64
8004,1342,T1,1,87.85
8004,1352,T1,1,71.62
8004,1372,T1,1,151.44
8004,1407,T1,1,139.99
8004,1410,T1,1,32.33
8004,1411,T1,1,71.62
8004,1414,T1,1,64.26
8004,1423,T1,1,56.44
8004,1425,T1,1,64.26
8004,1429,T1,1,70.14
8004,1431,T1,1,87.18
8004,1433,T1,1,49.12
8004,1434,T1,1,70.14
8004,1440,T1,1,32.33
8004,1442,T1,1,71.62
8004,1443,T1,1,57.98
8004,1448,T1,1,32.33
8004,1449,T1,1,32.33
8004,1454,T1,1,32.33
8004,1463,T1,1,74.05
8004,1467,T1,1,32.33
8004,1473,T1,1,0
8004,1482,T1,1,38.36
8004,1484,T1,1,116.64
8004,1499,T1,1,0
8004,1503,T1,1,0
8004,1506,T1,1,112.95
8004,1507,T1,1,36.37
8004,1516,T1,1,109.64
8004,1527,T1,1,43.2
8004,1531,T1,1,0
8004,1545,T1,1,64.26
8004,1559,T1,1,0
8004,1561,T1,1,0
8004,1564,T1,1,64.66
8004,1566,T1,1,71.62
8004,1567,T1,1,32.33
8004,1571,T1,1,64.66
8004,1572,T1,1,0
8004,1574,T1,1,64.66
8004,1576,T1,1,0
8004,1579,T1,1,64.66
8004,1580,T1,1,64.66
8004,1581,T1,1,32.33
8004,1590,T1,1,0
8004,1592,T1,1,0
8004,48FORTY,T1,1,71.62
8004,8001,T1,1,0
8004,8002,T1,1,0
8004,8003,T1,1,0
8004,8004,T1,1,0
8004,8006,T1,1,0
8004,8007,T1,1,0
8004,8008,T1,1,0
8004,8009,T1,1,0
8004,8011,T1,1,64.66
8004,8012,T1,1,0
8004,8013,T1,1,0
8004,8014,T1,1,0
8004,8015,T1,1,0
8004,8017,T1,1,0
8004,8018,T1,1,0
8004,8019,T1,1,0
8004,8020,T1,1,0
8004,8021,T1,1,0
8004,8023,T1,1,0
8004,8024,T1,1,0
8004,8025,T1,1,0
8004,8026,T1,1,0
8004,90005,T1,1,163.99
8004,90006,T1,1,163.99
8004,AMAZON,T1,1,87.18
8004,AVA,T1,1,0
8004,BAKKAFROST,T1,1,32.33
8004,CancelDuetoHours,T1,1,139.99
8004,CarrierCancel,T1,1,139.99
8004,CarrierLateCancel,T1,1,139.99
8004,CHEP,T1,1,71.62
8004,CiboVita,T1,1,32.33
8004,Congressional,T1,1,163.99
8004,DOT,T1,1,130.99
8004,FLEX1,T1,1,139.99
8004,FLEX2,T1,1,139.99
8004,FLEX3,T1,1,139.99
8004,LASSONDE,T1,1,95.99
8004,ONEBANANA,T1,1,112.95
8004,PREMIO,T1,1,32.33
8004,PREMIUMWATER,T1,1,71.62
8004,Purina Allentown,T1,1,71.62
8004,Purina Mechanicsburg,T1,1,71.62
8004,Standby(Overspill),T1,1,139.99
8004,TONU,T1,1,139.99
8004,TONULate,T1,1,139.99
8004,US0007,T1,1,139.99
8006,1023,T1,1,139.99
8006,1035,T1,1,112.95
8006,1081,T1,1,71.62
8006,1091,T1,1,83.73
8006,1094,T1,1,87.18
8006,1096,T1,1,71.62
8006,1119,T1,1,49.12
8006,1129,T1,1,140.99
8006,1134,T1,1,64.26
8006,1138,T1,1,71.62
8006,1162,T1,1,87.18
8006,1166,T1,1,136.24
8006,1176,T1,1,64.26
8006,1177,T1,1,64.26
8006,1203,T1,1,112.95
8006,1246,T1,1,116.64
8006,1250,T1,1,92.64
8006,1342,T1,1,87.85
8006,1352,T1,1,71.62
8006,1372,T1,1,151.44
8006,1407,T1,1,139.99
8006,1410,T1,1,32.33
8006,1411,T1,1,71.62
8006,1414,T1,1,64.26
8006,1423,T1,1,56.44
8006,1425,T1,1,64.26
8006,1429,T1,1,70.14
8006,1431,T1,1,87.18
8006,1433,T1,1,49.12
8006,1434,T1,1,70.14
8006,1440,T1,1,32.33
8006,1442,T1,1,71.62
8006,1443,T1,1,57.98
8006,1448,T1,1,32.33
8006,1449,T1,1,32.33
8006,1454,T1,1,32.33
8006,1463,T1,1,74.05
8006,1467,T1,1,32.33
8006,1473,T1,1,0
8006,1482,T1,1,38.36
8006,1484,T1,1,116.64
8006,1499,T1,1,0
8006,1503,T1,1,0
8006,1506,T1,1,112.95
8006,1507,T1,1,36.37
8006,1516,T1,1,109.64
8006,1527,T1,1,43.2
8006,1531,T1,1,0
8006,1545,T1,1,64.26
8006,1559,T1,1,0
8006,1561,T1,1,0
8006,1564,T1,1,64.66
8006,1566,T1,1,71.62
8006,1567,T1,1,32.33
8006,1571,T1,1,64.66
8006,1572,T1,1,0
8006,1574,T1,1,64.66
8006,1576,T1,1,0
8006,1579,T1,1,64.66
8006,1580,T1,1,64.66
8006,1581,T1,1,32.33
8006,1590,T1,1,0
8006,1592,T1,1,0
8006,48FORTY,T1,1,71.62
8006,8001,T1,1,0
8006,8002,T1,1,0
8006,8003,T1,1,0
8006,8004,T1,1,0
8006,8006,T1,1,0
8006,8007,T1,1,0
8006,8008,T1,1,0
8006,8009,T1,1,0
8006,8011,T1,1,64.66
8006,8012,T1,1,0
8006,8013,T1,1,0
8006,8014,T1,1,0
8006,8015,T1,1,0
8006,8017,T1,1,0
8006,8018,T1,1,0
8006,8019,T1,1,0
8006,8020,T1,1,0
8006,8021,T1,1,0
8006,8023,T1,1,0
8006,8024,T1,1,0
8006,8025,T1,1,0
8006,8026,T1,1,0
8006,90005,T1,1,163.99
8006,90006,T1,1,163.99
8006,AMAZON,T1,1,87.18
8006,AVA,T1,1,0
8006,BAKKAFROST,T1,1,32.33
8006,CancelDuetoHours,T1,1,139.99
8006,CarrierCancel,T1,1,139.99
8006,CarrierLateCancel,T1,1,139.99
8006,CHEP,T1,1,71.62
8006,CiboVita,T1,1,32.33
8006,Congressional,T1,1,163.99
8006,DOT,T1,1,130.99
8006,FLEX1,T1,1,139.99
8006,FLEX2,T1,1,139.99
8006,FLEX3,T1,1,139.99
8006,LASSONDE,T1,1,95.99
8006,ONEBANANA,T1,1,112.95
8006,PREMIO,T1,1,32.33
8006,PREMIUMWATER,T1,1,71.62
8006,Purina Allentown,T1,1,71.62
8006,Purina Mechanicsburg,T1,1,71.62
8006,Standby(Overspill),T1,1,139.99
8006,TONU,T1,1,139.99
8006,TONULate,T1,1,139.99
8006,US0007,T1,1,139.99
8007,1023,T1,1,139.99
8007,1035,T1,1,112.95
8007,1081,T1,1,71.62
8007,1091,T1,1,83.73
8007,1094,T1,1,87.18
8007,1096,T1,1,71.62
8007,1119,T1,1,49.12
8007,1129,T1,1,140.99
8007,1134,T1,1,64.26
8007,1138,T1,1,71.62
8007,1162,T1,1,87.18
8007,1166,T1,1,136.24
8007,1176,T1,1,64.26
8007,1177,T1,1,64.26
8007,1203,T1,1,112.95
8007,1246,T1,1,116.64
8007,1250,T1,1,92.64
8007,1342,T1,1,87.85
8007,1352,T1,1,71.62
8007,1372,T1,1,151.44
8007,1407,T1,1,139.99
8007,1410,T1,1,32.33
8007,1411,T1,1,71.62
8007,1414,T1,1,64.26
8007,1423,T1,1,56.44
8007,1425,T1,1,64.26
8007,1429,T1,1,70.14
8007,1431,T1,1,87.18
8007,1433,T1,1,49.12
8007,1434,T1,1,70.14
8007,1440,T1,1,32.33
8007,1442,T1,1,71.62
8007,1443,T1,1,57.98
8007,1448,T1,1,32.33
8007,1449,T1,1,32.33
8007,1454,T1,1,32.33
8007,1463,T1,1,74.05
8007,1467,T1,1,32.33
8007,1473,T1,1,0
8007,1482,T1,1,38.36
8007,1484,T1,1,116.64
8007,1499,T1,1,0
8007,1503,T1,1,0
8007,1506,T1,1,112.95
8007,1507,T1,1,36.37
8007,1516,T1,1,109.64
8007,1527,T1,1,43.2
8007,1531,T1,1,0
8007,1545,T1,1,64.26
8007,1559,T1,1,0
8007,1561,T1,1,0
8007,1564,T1,1,64.66
8007,1566,T1,1,71.62
8007,1567,T1,1,32.33
8007,1571,T1,1,64.66
8007,1572,T1,1,0
8007,1574,T1,1,64.66
8007,1576,T1,1,0
8007,1579,T1,1,64.66
8007,1580,T1,1,64.66
8007,1581,T1,1,32.33
8007,1590,T1,1,0
8007,1592,T1,1,0
8007,48FORTY,T1,1,71.62
8007,8001,T1,1,0
8007,8002,T1,1,0
8007,8003,T1,1,0
8007,8004,T1,1,0
8007,8006,T1,1,0
8007,8007,T1,1,0
8007,8008,T1,1,0
8007,8009,T1,1,0
8007,8011,T1,1,64.66
8007,8012,T1,1,0
8007,8013,T1,1,0
8007,8014,T1,1,0
8007,8015,T1,1,0
8007,8017,T1,1,0
8007,8018,T1,1,0
8007,8019,T1,1,0
8007,8020,T1,1,0
8007,8021,T1,1,0
8007,8023,T1,1,0
8007,8024,T1,1,0
8007,8025,T1,1,0
8007,8026,T1,1,0
8007,90005,T1,1,163.99
8007,90006,T1,1,163.99
8007,AMAZON,T1,1,87.18
8007,AVA,T1,1,0
8007,BAKKAFROST,T1,1,32.33
8007,CancelDuetoHours,T1,1,139.99
8007,CarrierCancel,T1,1,139.99
8007,CarrierLateCancel,T1,1,139.99
8007,CHEP,T1,1,71.62
8007,CiboVita,T1,1,32.33
8007,Congressional,T1,1,163.99
8007,DOT,T1,1,130.99
8007,FLEX1,T1,1,139.99
8007,FLEX2,T1,1,139.99
8007,FLEX3,T1,1,139.99
8007,LASSONDE,T1,1,95.99
8007,ONEBANANA,T1,1,112.95
8007,PREMIO,T1,1,32.33
8007,PREMIUMWATER,T1,1,71.62
8007,Purina Allentown,T1,1,71.62
8007,Purina Mechanicsburg,T1,1,71.62
8007,Standby(Overspill),T1,1,139.99
8007,TONU,T1,1,139.99
8007,TONULate,T1,1,139.99
8007,US0007,T1,1,139.99
8008,1023,T1,1,139.99
8008,1035,T1,1,112.95
8008,1081,T1,1,71.62
8008,1091,T1,1,83.73
8008,1094,T1,1,87.18
8008,1096,T1,1,71.62
8008,1119,T1,1,49.12
8008,1129,T1,1,140.99
8008,1134,T1,1,64.26
8008,1138,T1,1,71.62
8008,1162,T1,1,87.18
8008,1166,T1,1,136.24
8008,1176,T1,1,64.26
8008,1177,T1,1,64.26
8008,1203,T1,1,112.95
8008,1246,T1,1,116.64
8008,1250,T1,1,92.64
8008,1342,T1,1,87.85
8008,1352,T1,1,71.62
8008,1372,T1,1,151.44
8008,1407,T1,1,139.99
8008,1410,T1,1,32.33
8008,1411,T1,1,71.62
8008,1414,T1,1,64.26
8008,1423,T1,1,56.44
8008,1425,T1,1,64.26
8008,1429,T1,1,70.14
8008,1431,T1,1,87.18
8008,1433,T1,1,49.12
8008,1434,T1,1,70.14
8008,1440,T1,1,32.33
8008,1442,T1,1,71.62
8008,1443,T1,1,57.98
8008,1448,T1,1,32.33
8008,1449,T1,1,32.33
8008,1454,T1,1,32.33
8008,1463,T1,1,74.05
8008,1467,T1,1,32.33
8008,1473,T1,1,0
8008,1482,T1,1,38.36
8008,1484,T1,1,116.64
8008,1499,T1,1,0
8008,1503,T1,1,0
8008,1506,T1,1,112.95
8008,1507,T1,1,36.37
8008,1516,T1,1,109.64
8008,1527,T1,1,43.2
8008,1531,T1,1,0
8008,1545,T1,1,64.26
8008,1559,T1,1,0
8008,1561,T1,1,0
8008,1564,T1,1,64.66
8008,1566,T1,1,71.62
8008,1567,T1,1,32.33
8008,1571,T1,1,64.66
8008,1572,T1,1,0
8008,1574,T1,1,64.66
8008,1576,T1,1,0
8008,1579,T1,1,64.66
8008,1580,T1,1,64.66
8008,1581,T1,1,32.33
8008,1590,T1,1,0
8008,1592,T1,1,0
8008,48FORTY,T1,1,71.62
8008,8001,T1,1,0
8008,8002,T1,1,0
8008,8003,T1,1,0
8008,8004,T1,1,0
8008,8006,T1,1,0
8008,8007,T1,1,0
8008,8008,T1,1,0
8008,8009,T1,1,0
8008,8011,T1,1,64.66
8008,8012,T1,1,0
8008,8013,T1,1,0
8008,8014,T1,1,0
8008,8015,T1,1,0
8008,8017,T1,1,0
8008,8018,T1,1,0
8008,8019,T1,1,0
8008,8020,T1,1,0
8008,8021,T1,1,0
8008,8023,T1,1,0
8008,8024,T1,1,0
8008,8025,T1,1,0
8008,8026,T1,1,0
8008,90005,T1,1,163.99
8008,90006,T1,1,163.99
8008,AMAZON,T1,1,87.18
8008,AVA,T1,1,0
8008,BAKKAFROST,T1,1,32.33
8008,CancelDuetoHours,T1,1,139.99
8008,CarrierCancel,T1,1,139.99
8008,CarrierLateCancel,T1,1,139.99
8008,CHEP,T1,1,71.62
8008,CiboVita,T1,1,32.33
8008,Congressional,T1,1,163.99
8008,DOT,T1,1,130.99
8008,FLEX1,T1,1,139.99
8008,FLEX2,T1,1,139.99
8008,FLEX3,T1,1,139.99
8008,LASSONDE,T1,1,95.99
8008,ONEBANANA,T1,1,112.95
8008,PREMIO,T1,1,32.33
8008,PREMIUMWATER,T1,1,71.62
8008,Purina Allentown,T1,1,71.62
8008,Purina Mechanicsburg,T1,1,71.62
8008,Standby(Overspill),T1,1,139.99
8008,TONU,T1,1,139.99
8008,TONULate,T1,1,139.99
8008,US0007,T1,1,139.99
8009,1023,T1,1,139.99
8009,1035,T1,1,112.95
8009,1081,T1,1,71.62
8009,1091,T1,1,83.73
8009,1094,T1,1,87.18
8009,1096,T1,1,71.62
8009,1119,T1,1,49.12
8009,1129,T1,1,140.99
8009,1134,T1,1,64.26
8009,1138,T1,1,71.62
8009,1162,T1,1,87.18
8009,1166,T1,1,136.24
8009,1176,T1,1,64.26
8009,1177,T1,1,64.26
8009,1203,T1,1,112.95
8009,1246,T1,1,116.64
8009,1250,T1,1,92.64
8009,1342,T1,1,87.85
8009,1352,T1,1,71.62
8009,1372,T1,1,151.44
8009,1407,T1,1,139.99
8009,1410,T1,1,32.33
8009,1411,T1,1,71.62
8009,1414,T1,1,64.26
8009,1423,T1,1,56.44
8009,1425,T1,1,64.26
8009,1429,T1,1,70.14
8009,1431,T1,1,87.18
8009,1433,T1,1,49.12
8009,1434,T1,1,70.14
8009,1440,T1,1,32.33
8009,1442,T1,1,71.62
8009,1443,T1,1,57.98
8009,1448,T1,1,32.33
8009,1449,T1,1,32.33
8009,1454,T1,1,32.33
8009,1463,T1,1,74.05
8009,1467,T1,1,32.33
8009,1473,T1,1,0
8009,1482,T1,1,38.36
8009,1484,T1,1,116.64
8009,1499,T1,1,0
8009,1503,T1,1,0
8009,1506,T1,1,112.95
8009,1507,T1,1,36.37
8009,1516,T1,1,109.64
8009,1527,T1,1,43.2
8009,1531,T1,1,0
8009,1545,T1,1,64.26
8009,1559,T1,1,0
8009,1561,T1,1,0
8009,1564,T1,1,64.66
8009,1566,T1,1,71.62
8009,1567,T1,1,32.33
8009,1571,T1,1,64.66
8009,1572,T1,1,0
8009,1574,T1,1,64.66
8009,1576,T1,1,0
8009,1579,T1,1,64.66
8009,1580,T1,1,64.66
8009,1581,T1,1,32.33
8009,1590,T1,1,0
8009,1592,T1,1,0
8009,48FORTY,T1,1,71.62
8009,8001,T1,1,0
8009,8002,T1,1,0
8009,8003,T1,1,0
8009,8004,T1,1,0
8009,8006,T1,1,0
8009,8007,T1,1,0
8009,8008,T1,1,0
8009,8009,T1,1,0
8009,8011,T1,1,64.66
8009,8012,T1,1,0
8009,8013,T1,1,0
8009,8014,T1,1,0
8009,8015,T1,1,0
8009,8017,T1,1,0
8009,8018,T1,1,0
8009,8019,T1,1,0
8009,8020,T1,1,0
8009,8021,T1,1,0
8009,8023,T1,1,0
8009,8024,T1,1,0
8009,8025,T1,1,0
8009,8026,T1,1,0
8009,90005,T1,1,163.99
8009,90006,T1,1,163.99
8009,AMAZON,T1,1,87.18
8009,AVA,T1,1,0
8009,BAKKAFROST,T1,1,32.33
8009,CancelDuetoHours,T1,1,139.99
8009,CarrierCancel,T1,1,139.99
8009,CarrierLateCancel,T1,1,139.99
8009,CHEP,T1,1,71.62
8009,CiboVita,T1,1,32.33
8009,Congressional,T1,1,163.99
8009,DOT,T1,1,130.99
8009,FLEX1,T1,1,139.99
8009,FLEX2,T1,1,139.99
8009,FLEX3,T1,1,139.99
8009,LASSONDE,T1,1,95.99
8009,ONEBANANA,T1,1,112.95
8009,PREMIO,T1,1,32.33
8009,PREMIUMWATER,T1,1,71.62
8009,Purina Allentown,T1,1,71.62
8009,Purina Mechanicsburg,T1,1,71.62
8009,Standby(Overspill),T1,1,139.99
8009,TONU,T1,1,139.99
8009,TONULate,T1,1,139.99
8009,US0007,T1,1,139.99
8011,1023,T1,1,107.66
8011,1035,T1,1,80.62
8011,1081,T1,1,39.29
8011,1091,T1,1,51.4
8011,1094,T1,1,54.85
8011,1096,T1,1,39.29
8011,1119,T1,1,16.79
8011,1129,T1,1,108.66
8011,1134,T1,1,31.93
8011,1138,T1,1,39.29
8011,1162,T1,1,54.85
8011,1166,T1,1,103.91
8011,1176,T1,1,31.93
8011,1177,T1,1,31.93
8011,1203,T1,1,80.62
8011,1246,T1,1,84.31
8011,1250,T1,1,60.31
8011,1342,T1,1,55.52
8011,1352,T1,1,39.29
8011,1372,T1,1,119.11
8011,1407,T1,1,107.66
8011,1410,T1,1,0
8011,1411,T1,1,39.29
8011,1414,T1,1,31.93
8011,1423,T1,1,24.11
8011,1425,T1,1,31.93
8011,1429,T1,1,37.81
8011,1431,T1,1,54.85
8011,1433,T1,1,16.79
8011,1434,T1,1,37.81
8011,1440,T1,1,0
8011,1442,T1,1,39.29
8011,1443,T1,1,25.65
8011,1448,T1,1,0
8011,1449,T1,1,0
8011,1454,T1,1,0
8011,1463,T1,1,41.72
8011,1467,T1,1,0
8011,1473,T1,1,32.33
8011,1482,T1,1,6.03
8011,1484,T1,1,84.31
8011,1499,T1,1,32.33
8011,1503,T1,1,32.33
8011,1506,T1,1,80.62
8011,1507,T1,1,4.04
8011,1516,T1,1,77.31
8011,1527,T1,1,10.87
8011,1531,T1,1,32.33
8011,1545,T1,1,31.93
8011,1559,T1,1,32.33
8011,1561,T1,1,32.33
8011,1564,T1,1,0
8011,1566,T1,1,39.29
8011,1567,T1,1,0
8011,1571,T1,1,0
8011,1572,T1,1,32.33
8011,1574,T1,1,0
8011,1576,T1,1,32.33
8011,1579,T1,1,0
8011,1580,T1,1,0
8011,1581,T1,1,0
8011,1590,T1,1,32.33
8011,1592,T1,1,0
8011,48FORTY,T1,1,39.29
8011,8001,T1,1,32.33
8011,8002,T1,1,32.33
8011,8003,T1,1,32.33
8011,8004,T1,1,32.33
8011,8006,T1,1,32.33
8011,8007,T1,1,32.33
8011,8008,T1,1,32.33
8011,8009,T1,1,32.33
8011,8011,T1,1,0
8011,8012,T1,1,32.33
8011,8013,T1,1,32.33
8011,8014,T1,1,32.33
8011,8015,T1,1,32.33
8011,8017,T1,1,32.33
8011,8018,T1,1,32.33
8011,8019,T1,1,32.33
8011,8020,T1,1,32.33
8011,8021,T1,1,32.33
8011,8023,T1,1,32.33
8011,8024,T1,1,32.33
8011,8025,T1,1,32.33
8011,8026,T1,1,32.33
8011,90005,T1,1,131.66
8011,90006,T1,1,131.66
8011,AMAZON,T1,1,54.85
8011,AVA,T1,1,32.33
8011,BAKKAFROST,T1,1,0
8011,CancelDuetoHours,T1,1,107.66
8011,CarrierCancel,T1,1,107.66
8011,CarrierLateCancel,T1,1,107.66
8011,CHEP,T1,1,39.29
8011,CiboVita,T1,1,0
8011,Congressional,T1,1,131.66
8011,DOT,T1,1,98.66
8011,FLEX1,T1,1,107.66
8011,FLEX2,T1,1,107.66
8011,FLEX3,T1,1,107.66
8011,LASSONDE,T1,1,63.66
8011,ONEBANANA,T1,1,80.62
8011,PREMIO,T1,1,0
8011,PREMIUMWATER,T1,1,39.29
8011,Purina Allentown,T1,1,39.29
8011,Purina Mechanicsburg,T1,1,39.29
8011,Standby(Overspill),T1,1,107.66
8011,TONU,T1,1,107.66
8011,TONULate,T1,1,107.66
8011,US0007,T1,1,107.66
8012,1023,T1,1,139.99
8012,1035,T1,1,112.95
8012,1081,T1,1,71.62
8012,1091,T1,1,83.73
8012,1094,T1,1,87.18
8012,1096,T1,1,71.62
8012,1119,T1,1,49.12
8012,1129,T1,1,140.99
8012,1134,T1,1,64.26
8012,1138,T1,1,71.62
8012,1162,T1,1,87.18
8012,1166,T1,1,136.24
8012,1176,T1,1,64.26
8012,1177,T1,1,64.26
8012,1203,T1,1,112.95
8012,1246,T1,1,116.64
8012,1250,T1,1,92.64
8012,1342,T1,1,87.85
8012,1352,T1,1,71.62
8012,1372,T1,1,151.44
8012,1407,T1,1,139.99
8012,1410,T1,1,32.33
8012,1411,T1,1,71.62
8012,1414,T1,1,64.26
8012,1423,T1,1,56.44
8012,1425,T1,1,64.26
8012,1429,T1,1,70.14
8012,1431,T1,1,87.18
8012,1433,T1,1,49.12
8012,1434,T1,1,70.14
8012,1440,T1,1,32.33
8012,1442,T1,1,71.62
8012,1443,T1,1,57.98
8012,1448,T1,1,32.33
8012,1449,T1,1,32.33
8012,1454,T1,1,32.33
8012,1463,T1,1,74.05
8012,1467,T1,1,32.33
8012,1473,T1,1,0
8012,1482,T1,1,38.36
8012,1484,T1,1,116.64
8012,1499,T1,1,0
8012,1503,T1,1,0
8012,1506,T1,1,112.95
8012,1507,T1,1,36.37
8012,1516,T1,1,109.64
8012,1527,T1,1,43.2
8012,1531,T1,1,0
8012,1545,T1,1,64.26
8012,1559,T1,1,0
8012,1561,T1,1,0
8012,1564,T1,1,64.66
8012,1566,T1,1,71.62
8012,1567,T1,1,32.33
8012,1571,T1,1,64.66
8012,1572,T1,1,0
8012,1574,T1,1,64.66
8012,1576,T1,1,0
8012,1579,T1,1,64.66
8012,1580,T1,1,64.66
8012,1581,T1,1,32.33
8012,1590,T1,1,0
8012,1592,T1,1,0
8012,48FORTY,T1,1,71.62
8012,8001,T1,1,0
8012,8002,T1,1,0
8012,8003,T1,1,0
8012,8004,T1,1,0
8012,8006,T1,1,0
8012,8007,T1,1,0
8012,8008,T1,1,0
8012,8009,T1,1,0
8012,8011,T1,1,64.66
8012,8012,T1,1,0
8012,8013,T1,1,0
8012,8014,T1,1,0
8012,8015,T1,1,0
8012,8017,T1,1,0
8012,8018,T1,1,0
8012,8019,T1,1,0
8012,8020,T1,1,0
8012,8021,T1,1,0
8012,8023,T1,1,0
8012,8024,T1,1,0
8012,8025,T1,1,0
8012,8026,T1,1,0
8012,90005,T1,1,163.99
8012,90006,T1,1,163.99
8012,AMAZON,T1,1,87.18
8012,AVA,T1,1,0
8012,BAKKAFROST,T1,1,32.33
8012,CancelDuetoHours,T1,1,139.99
8012,CarrierCancel,T1,1,139.99
8012,CarrierLateCancel,T1,1,139.99
8012,CHEP,T1,1,71.62
8012,CiboVita,T1,1,32.33
8012,Congressional,T1,1,163.99
8012,DOT,T1,1,130.99
8012,FLEX1,T1,1,139.99
8012,FLEX2,T1,1,139.99
8012,FLEX3,T1,1,139.99
8012,LASSONDE,T1,1,95.99
8012,ONEBANANA,T1,1,112.95
8012,PREMIO,T1,1,32.33
8012,PREMIUMWATER,T1,1,71.62
8012,Purina Allentown,T1,1,71.62
8012,Purina Mechanicsburg,T1,1,71.62
8012,Standby(Overspill),T1,1,139.99
8012,TONU,T1,1,139.99
8012,TONULate,T1,1,139.99
8012,US0007,T1,1,139.99
8013,1023,T1,1,139.99
8013,1035,T1,1,112.95
8013,1081,T1,1,71.62
8013,1091,T1,1,83.73
8013,1094,T1,1,87.18
8013,1096,T1,1,71.62
8013,1119,T1,1,49.12
8013,1129,T1,1,140.99
8013,1134,T1,1,64.26
8013,1138,T1,1,71.62
8013,1162,T1,1,87.18
8013,1166,T1,1,136.24
8013,1176,T1,1,64.26
8013,1177,T1,1,64.26
8013,1203,T1,1,112.95
8013,1246,T1,1,116.64
8013,1250,T1,1,92.64
8013,1342,T1,1,87.85
8013,1352,T1,1,71.62
8013,1372,T1,1,151.44
8013,1407,T1,1,139.99
8013,1410,T1,1,32.33
8013,1411,T1,1,71.62
8013,1414,T1,1,64.26
8013,1423,T1,1,56.44
8013,1425,T1,1,64.26
8013,1429,T1,1,70.14
8013,1431,T1,1,87.18
8013,1433,T1,1,49.12
8013,1434,T1,1,70.14
8013,1440,T1,1,32.33
8013,1442,T1,1,71.62
8013,1443,T1,1,57.98
8013,1448,T1,1,32.33
8013,1449,T1,1,32.33
8013,1454,T1,1,32.33
8013,1463,T1,1,74.05
8013,1467,T1,1,32.33
8013,1473,T1,1,0
